set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set8,AB,AB16,100,505,2104,1270,132418,141263,100,505,2104,1270,132418,141263,1904005,1876536,0.014426958,0,0,0.66,13.397,0,59.331,73.388
Set8,AB,AB17,100,610,2305,1359,174147,166186,100,610,2305,1359,174147,166186,2298429,2271846,0.011565726,0,0,0.946,20.727,0,51.714,73.387
Set8,AB,AB18,100,588,2436,1416,170351,160673,100,588,2436,1416,170351,160673,2538107,2503951,0.013457273,0,0,1.038,25.81,0,46.539,73.387
Set8,AB,AB19,100,577,2305,1186,150672,153002,100,577,2305,1186,150672,153002,1997881,1969827,0.014041877,0,0,0.782,13.502,0,59.103,73.387
Set8,AB,AB20,100,571,2043,1082,157128,162798,100,571,2043,1082,157128,162798,1588216,1551442,0.023154281,0,0,0.612,9.954,0,62.821,73.387
Set8,AB,AB21,150,750,2171,1086,205499,208595,150,750,2171,1086,205499,208595,1685342,1656432,0.017153788,0,0,0.886,12.026,0,60.647,73.559
Set8,AB,AB22,150,832,2190,1095,216657,237279,150,832,2190,1095,216657,237279,1756866,1726825,0.017099198,0,0,0.969,11.602,0,60.816,73.387
Set8,AB,AB23,150,855,2887,1444,241439,244037,150,855,2887,1444,241439,244037,3031606,2988450,0.014235359,0,0,1.722,41.444,0,30.221,73.387
Set8,AB,AB24,150,823,2047,1023,218202,239481,150,823,2047,1023,218202,239481,1507600,1479294,0.018775537,0,0,0.823,8.693,0,63.871,73.387
Set8,AB,AB25,150,865,2798,1399,245594,246966,150,865,2798,1399,245594,246966,2889346,2850746,0.013359425,0,0,1.766,34.278,0,37.343,73.387
Set8,AB,AB26,150,824,2395,1197,234994,233339,150,824,2395,1197,234994,233339,2109541,2109541,0,1,0,1.205,18.859,0,19.936,40
Set8,AB,AB27,150,820,2914,1457,227019,219306,150,820,2914,1457,227019,219306,3075327,3041789,0.010905507,0,0,1.891,44.984,0,26.512,73.387
Set8,AB,AB28,150,787,2366,1183,214455,218626,150,787,2366,1183,214455,218626,2066253,2032155,0.016502335,0,0,1.219,18.182,0,53.986,73.387
Set8,AB,AB29,150,791,2683,1342,213237,220868,150,791,2683,1342,213237,220868,2616436,2578056,0.014668809,0,0,1.549,31.221,0,40.62,73.39
Set8,AB,AB30,150,827,2124,1062,225881,210999,150,827,2124,1062,225881,210999,1656359,1632361,0.014488405,0,0,1.038,11.369,0,60.98,73.387
Set8,AB,AB31,50,1152,2484,1414,333718,288942,50,1152,2484,1414,333718,288942,2503061,2468114,0.013961705,0,0,0.751,23.139,0,49.497,73.387
Set8,AB,AB32,50,1416,2371,1140,385121,452893,50,1416,2371,1140,385121,452893,1954371,1933083,0.010892507,0,0,0.571,12.136,0,60.68,73.387
Set8,AB,AB33,50,1492,2824,1178,402891,436804,50,1492,2824,1178,402891,436804,2382537,2352570,0.012577769,0,0,0.707,22.852,0,49.828,73.387
Set8,AB,AB34,50,1374,2306,1339,352332,411731,50,1374,2306,1339,352332,411731,2206434,2206434,0,1,0,0.643,18.191,0,2.06,20.894
Set8,AB,AB35,50,1222,2277,1018,390543,336575,50,1222,2277,1018,390543,336575,1656484,1656484,0,1,0,0.504,13.191,0,3.467,17.162
Set8,AB,AB36,50,1264,2775,1293,340664,303629,50,1264,2775,1293,340664,303629,2585508,2585508,0,1,0,0.77,26.125,0,1.567,28.462
Set8,AB,AB37,50,1409,2556,1368,397152,446992,50,1409,2556,1368,397152,446992,2535524,2535524,0,1,0,0.719,22.361,0,0.385,23.465
Set8,AB,AB38,50,1528,2381,1187,383307,385847,50,1528,2381,1187,383307,385847,2028892,2008195,0.010201134,0,0,0.632,13.182,0,59.573,73.387
Set8,AB,AB39,50,1356,2933,1154,387115,344178,50,1356,2933,1154,387115,344178,2398803,2385541,0.005528591,0,0,0.717,22.941,0,49.729,73.387
Set8,AB,AB40,50,1495,2106,1057,424149,421817,50,1495,2106,1057,424149,421817,1594088,1594088,0,1,0,0.445,7.369,0,0.002,7.816
Set8,AB,AB41,100,2469,2860,1406,663005,704255,100,2469,2860,1406,663005,704255,2977456,2968357,0.003055965,0,0,1.696,31.956,0,39.735,73.387
Set8,AB,AB42,100,2345,2009,1458,620521,674930,100,2345,2009,1458,620521,674930,2157786,2151755,0.002794994,0,0,1.141,15.029,0,57.217,73.387
Set8,AB,AB43,100,2645,2950,1279,641036,687771,100,2645,2950,1279,641036,687771,2793859,2793859,0,1,0,1.663,32.735,0,6.813,41.211
Set8,AB,AB44,100,2611,2789,1311,687187,713918,100,2611,2789,1311,687187,713918,2702615,2702615,0,1,0,1.828,29.909,0,6.982,38.719
Set8,AB,AB45,100,2614,2319,1198,657816,669114,100,2614,2319,1198,657816,669114,2048079,2048079,0,1,0,1.156,15.843,0,17.448,34.447
Set8,AB,AB46,100,2564,2015,1435,707419,720420,100,2564,2015,1435,707419,720420,2128007,2128007,0,1,0,1.3,15.478,0,3.397,20.175
Set8,AB,AB47,100,2462,2270,1233,576712,670687,100,2462,2270,1233,576712,670687,2035354,2012286,0.011333655,0,0,1.152,16.552,0,55.683,73.387
Set8,AB,AB48,100,2397,2350,1443,678357,613370,100,2397,2350,1443,678357,613370,2500001,2485072,0.005971598,0,0,1.394,21.881,0,50.113,73.388
Set8,AB,AB49,100,2221,2433,1373,645894,626562,100,2221,2433,1373,645894,626562,2461287,2459898,5.64E-04,0,0,1.297,21.911,0,50.179,73.387
Set8,AB,AB50,100,2278,2142,1051,639159,548528,100,2278,2142,1051,639159,548528,1639062,1615345,0.014469861,0,0,0.852,8.779,0,63.756,73.387
Set8,AB,AB51,150,3819,2796,1030,1082491,1014199,150,3819,2796,1030,1082491,1014199,2116863,2107204,0.004562884,0,0,1.749,18.978,0,52.66,73.387
Set8,AB,AB52,150,3771,2552,1320,993167,1036575,150,3771,2552,1320,993167,1036575,2500525,2500525,0,1,0,2.081,25.636,0,31.036,58.753
Set8,AB,AB53,150,3957,2762,1154,1052086,948750,150,3957,2762,1154,1052086,948750,2342280,2333973,0.003546544,0,0,2.208,24.711,0,46.504,73.423
Set8,AB,AB54,150,3871,2566,1329,970329,1017416,150,3871,2566,1329,970329,1017416,2528340,2528340,0,1,0,2.215,27.241,0,0.006,29.462
Set8,AB,AB55,150,4108,2757,1157,1142138,1082410,150,4108,2757,1157,1142138,1082410,2342108,2335603,0.002777412,0,0,2.069,25.647,0,45.671,73.387
Set8,AB,AB56,150,3415,2155,1195,1007127,912437,150,3415,2155,1195,1007127,912437,1905904,1905904,0,1,0,1.445,11.653,0,6.58,19.678
Set8,AB,AB57,150,3848,2198,1018,1059517,1127522,150,3848,2198,1018,1059517,1127522,1645415,1645415,0,1,0,1.311,14.887,0,18.389,34.587
Set8,AB,AB58,150,3978,2397,1474,1153558,1067966,150,3978,2397,1474,1153558,1067966,2623793,2623793,0,1,0,2.252,25.56,0,0.003,27.815
Set8,AB,AB59,150,4072,2181,1372,1191779,1073808,150,4072,2181,1372,1191779,1073808,2187845,2159641,0.012891224,0,0,2.019,18.715,0,52.653,73.387
Set8,AB,AB60,150,3550,2088,1014,1052701,1053690,150,3550,2088,1014,1052701,1053690,1559185,1559185,0,1,0,1.189,8.182,0,0.004,9.375
