set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,ub',lb',gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS2-147,250,1000,100,100,43680,42208,248,1000,100,100,43680,42208,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS2-148,250,1000,100,100,43416,40936,86,300,100,100,11496,10026,30000,30000,30000,30000,0,1,0,0.033,0.002,0,0.035,0.07
Set7,NGCUTFS,NGCUTFS2-149,250,1000,100,100,43000,43684,250,1000,100,100,43000,43684,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS2-150,250,1000,100,100,41232,43560,69,244,100,100,8582,8769,30000,30000,30000,30000,0,1,0,0.025,0.002,0,0.004,0.031
Set7,NGCUTFS,NGCUTFS2-151,500,500,100,100,21076,20368,155,157,100,100,6410,6249,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-152,500,500,100,100,22631,20852,181,183,100,100,7872,8261,30000,30000,30000,30000,0,1,0,0.031,0.002,0.017,0,0.05
Set7,NGCUTFS,NGCUTFS2-153,500,500,100,100,21638,21624,179,181,100,100,7463,7416,30000,30000,30000,30000,0,1,0,0.031,0.003,0.017,0,0.051
Set7,NGCUTFS,NGCUTFS2-154,500,500,100,100,21248,21584,167,170,100,100,6879,6923,30000,30000,30000,30000,0,1,0,0.034,0.002,0.016,0,0.052
Set7,NGCUTFS,NGCUTFS2-155,500,500,100,100,21751,21163,172,175,100,100,7912,7664,30000,30000,30000,30000,0,1,0,0.029,0.003,0.019,0,0.051
Set7,NGCUTFS,NGCUTFS2-156,500,500,100,100,22141,21990,494,500,100,100,22141,21990,30000,30000,30000,30000,0,1,0,0.016,0,0,0,0.016
Set7,NGCUTFS,NGCUTFS2-157,500,500,100,100,21572,21252,162,167,100,100,7512,6771,30000,30000,30000,30000,0,1,0,0.03,0.002,0.016,0,0.048
Set7,NGCUTFS,NGCUTFS2-158,500,500,100,100,21846,20688,175,176,100,100,7006,7065,30000,30000,30000,30000,0,1,0,0.033,0.002,0.019,0,0.054
Set7,NGCUTFS,NGCUTFS2-159,500,500,100,100,22010,21451,162,165,100,100,7081,6885,30000,30000,30000,30000,0,1,0,0.03,0.003,0.015,0,0.048
Set7,NGCUTFS,NGCUTFS2-160,500,500,100,100,21847,20466,167,171,100,100,7352,6712,30000,30000,30000,30000,0,1,0,0.031,0.002,0.017,0,0.05
Set7,NGCUTFS,NGCUTFS2-161,500,1500,100,100,64464,64533,495,1500,100,100,64464,64533,30000,30000,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS2-162,500,1500,100,100,64965,60633,495,1500,100,100,64965,60633,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS2-163,500,1500,100,100,62316,63093,490,1500,100,100,62316,63093,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS2-164,500,1500,100,100,61746,64560,488,1500,100,100,61746,64560,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS2-165,500,1500,100,100,64182,60261,491,1500,100,100,64182,60261,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS2-166,500,1500,100,100,63969,66099,494,1500,100,100,63969,66099,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS2-167,500,1500,100,100,66081,61752,494,1500,100,100,66081,61752,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS2-168,500,1500,100,100,63516,64383,494,1500,100,100,63516,64383,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS2-169,500,1500,100,100,66864,63135,494,1500,100,100,66864,63135,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-170,500,1500,100,100,63429,67455,494,1500,100,100,63429,67455,30000,30000,30000,30000,0,1,0,0.028,0,0,0,0.028
Set7,NGCUTFS,NGCUTFS2-171,500,2000,100,100,82896,85452,491,2000,100,100,82896,85452,30000,30000,30000,30000,0,1,0,0.029,0,0,0,0.029
Set7,NGCUTFS,NGCUTFS2-172,500,2000,100,100,81680,85108,493,2000,100,100,81680,85108,30000,30000,30000,30000,0,1,0,0.024,0,0,0,0.024
Set7,NGCUTFS,NGCUTFS2-173,500,2000,100,100,87864,91420,495,2000,100,100,87864,91420,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-174,500,2000,100,100,85820,86724,492,2000,100,100,85820,86724,30000,30000,30000,30000,0,1,0,0.035,0,0,0,0.035
Set7,NGCUTFS,NGCUTFS2-175,500,2000,100,100,86508,87152,161,539,100,100,20142,21550,30000,30000,30000,30000,0,1,0,0.099,0.005,0,0.1,0.204
Set7,NGCUTFS,NGCUTFS2-176,500,2000,100,100,86748,84832,493,2000,100,100,86748,84832,30000,30000,30000,30000,0,1,0,0.027,0,0,0,0.027
Set7,NGCUTFS,NGCUTFS2-177,500,2000,100,100,80492,88628,493,2000,100,100,80492,88628,30000,30000,30000,30000,0,1,0,0.024,0,0,0,0.024
Set7,NGCUTFS,NGCUTFS2-178,500,2000,100,100,88400,78988,156,538,100,100,21948,18419,30000,30000,30000,30000,0,1,0,0.026,0,0,0,0.026
Set7,NGCUTFS,NGCUTFS2-179,500,2000,100,100,85100,85544,495,2000,100,100,85100,85544,30000,30000,30000,30000,0,1,0,0.025,0,0,0,0.025
Set7,NGCUTFS,NGCUTFS2-180,500,2000,100,100,88700,85420,494,2000,100,100,88700,85420,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS2-181,1000,1000,100,100,42306,42831,973,1000,100,100,42306,42831,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS2-182,1000,1000,100,100,41429,42484,969,1000,100,100,41429,42484,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-183,1000,1000,100,100,42728,42606,974,1000,100,100,42728,42606,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS2-184,1000,1000,100,100,42806,42600,962,1000,100,100,42806,42600,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS2-185,1000,1000,100,100,42188,42657,969,1000,100,100,42188,42657,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS2-186,1000,1000,100,100,42871,43214,975,1000,100,100,42871,43214,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS2-187,1000,1000,100,100,44234,41882,975,1000,100,100,44234,41882,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS2-188,1000,1000,100,100,42458,41424,971,1000,100,100,42458,41424,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS2-189,1000,1000,100,100,44365,40192,968,1000,100,100,44365,40192,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-190,1000,1000,100,100,40508,43299,968,1000,100,100,40508,43299,30000,30000,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS2-191,1000,3000,100,100,132360,133317,974,3000,100,100,132360,133317,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-192,1000,3000,100,100,123291,124773,975,3000,100,100,123291,124773,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS2-193,1000,3000,100,100,126066,130662,973,3000,100,100,126066,130662,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-194,1000,3000,100,100,125805,127377,971,3000,100,100,125805,127377,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS2-195,1000,3000,100,100,126234,130296,976,3000,100,100,126234,130296,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS2-196,1000,3000,100,100,131169,129987,973,3000,100,100,131169,129987,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS2-197,1000,3000,100,100,128874,129453,962,3000,100,100,128874,129453,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS2-198,1000,3000,100,100,124311,129627,973,3000,100,100,124311,129627,30000,30000,30000,30000,0,1,0,0.05,0,0,0,0.05
Set7,NGCUTFS,NGCUTFS2-199,1000,3000,100,100,125361,128442,967,3000,100,100,125361,128442,30000,30000,30000,30000,0,1,0,0.05,0,0,0,0.05
Set7,NGCUTFS,NGCUTFS2-200,1000,3000,100,100,127323,122994,981,3000,100,100,127323,122994,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS2-201,1000,4000,100,100,171364,172872,974,4000,100,100,171364,172872,30000,30000,30000,30000,0,1,0,0.06,0,0,0,0.06
Set7,NGCUTFS,NGCUTFS2-202,1000,4000,100,100,171224,161812,977,4000,100,100,171224,161812,30000,30000,30000,30000,0,1,0,0.06,0,0,0,0.06
Set7,NGCUTFS,NGCUTFS2-203,1000,4000,100,100,176084,174112,973,4000,100,100,176084,174112,30000,30000,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS2-204,1000,4000,100,100,172444,169260,977,4000,100,100,172444,169260,30000,30000,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS2-205,1000,4000,100,100,164144,167752,963,4000,100,100,164144,167752,30000,30000,30000,30000,0,1,0,0.057,0,0,0,0.057
Set7,NGCUTFS,NGCUTFS2-206,1000,4000,100,100,174756,172896,970,4000,100,100,174756,172896,30000,30000,30000,30000,0,1,0,0.053,0,0,0,0.053
Set7,NGCUTFS,NGCUTFS2-207,1000,4000,100,100,167148,173640,979,4000,100,100,167148,173640,30000,30000,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS2-208,1000,4000,100,100,161648,167320,957,4000,100,100,161648,167320,30000,30000,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS2-209,1000,4000,100,100,171560,178560,968,4000,100,100,171560,178560,30000,30000,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS2-210,1000,4000,100,100,173376,166536,977,4000,100,100,173376,166536,30000,30000,30000,30000,0,1,0,0.056,0,0,0,0.056
Set7,NGCUTFS,NGCUTFS3-100,150,150,100,100,5758,5172,77,78,100,100,2277,2190,29819,29696,29819,29696,0.004124887,0,0,0.007,0.002,0.008,36.676,36.693
Set7,NGCUTFS,NGCUTFS3-101,150,450,100,100,15513,17082,62,178,100,100,5075,5838,30000,30000,30000,30000,0,1,0,0.015,0.002,0.01,0,0.027
Set7,NGCUTFS,NGCUTFS3-102,150,450,100,100,16854,15525,149,450,100,100,16854,15525,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS3-103,150,450,100,100,17907,18501,46,124,100,100,4445,5090,29994,29994,29994,29994,0,1,0,0.006,0.002,0.007,0.759,0.774
Set7,NGCUTFS,NGCUTFS3-104,150,450,100,100,17319,15651,61,174,100,100,6253,5076,30000,30000,30000,30000,0,1,0,0.016,0.002,0.01,0,0.028
Set7,NGCUTFS,NGCUTFS3-105,150,450,100,100,16029,15759,43,124,100,100,3676,4209,30000,30000,30000,30000,0,1,0,0.009,0.002,0.008,0,0.019
Set7,NGCUTFS,NGCUTFS3-106,150,450,100,100,17043,16728,52,138,100,100,4800,4628,30000,30000,30000,30000,0,1,0,0.006,0.002,0.009,0,0.017
Set7,NGCUTFS,NGCUTFS3-107,150,450,100,100,16113,18063,62,162,100,100,5216,5543,30000,30000,30000,30000,0,1,0,0.006,0.002,0.012,0.634,0.654
Set7,NGCUTFS,NGCUTFS3-108,150,450,100,100,17277,16545,149,450,100,100,17277,16545,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS3-109,150,450,100,100,18210,17529,69,190,100,100,5833,5799,29988,29988,29988,29988,0,1,0,0.007,0.002,0.011,19.969,19.989
Set7,NGCUTFS,NGCUTFS3-110,150,450,100,100,16002,17238,149,450,100,100,16002,17238,30000,30000,30000,30000,0,1,0,0.005,0,0,0,0.005
Set7,NGCUTFS,NGCUTFS3-111,150,600,100,100,21656,25684,47,172,100,100,5469,6717,30000,30000,30000,30000,0,1,0,0.015,0.002,0.006,0,0.023
Set7,NGCUTFS,NGCUTFS3-112,150,600,100,100,24344,24024,59,221,100,100,6606,5951,30000,30000,30000,30000,0,1,0,0.019,0.002,0,0.009,0.03
Set7,NGCUTFS,NGCUTFS3-113,150,600,100,100,21800,23256,54,192,100,100,6490,6943,30000,30000,30000,30000,0,1,0,0.016,0.002,0.006,0,0.024
Set7,NGCUTFS,NGCUTFS3-114,150,600,100,100,22804,20688,61,232,100,100,6638,6618,30000,30000,30000,30000,0,1,0,0.017,0.002,0,1.392,1.411
Set7,NGCUTFS,NGCUTFS3-115,150,600,100,100,21012,23828,50,184,100,100,5422,7284,30000,30000,30000,30000,0,1,0,0.012,0.002,0.009,0,0.023
Set7,NGCUTFS,NGCUTFS3-116,150,600,100,100,22000,24420,50,177,100,100,5524,5939,30000,30000,30000,30000,0,1,0,0.016,0.002,0.008,0,0.026
Set7,NGCUTFS,NGCUTFS3-117,150,600,100,100,21452,21508,61,225,100,100,6329,6719,30000,30000,30000,30000,0,1,0,0.011,0.002,0,0.058,0.071
Set7,NGCUTFS,NGCUTFS3-118,150,600,100,100,20208,23232,150,600,100,100,20208,23232,30000,30000,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS3-119,150,600,100,100,22416,21944,52,189,100,100,5049,4711,30000,30000,30000,30000,0,1,0,0.019,0.002,0.014,0,0.035
Set7,NGCUTFS,NGCUTFS3-120,150,600,100,100,22808,21348,59,211,100,100,6610,5988,30000,30000,30000,30000,0,1,0,0.012,0.002,0,0.179,0.193
Set7,NGCUTFS,NGCUTFS3-121,250,250,100,100,9078,9636,98,100,100,100,3091,3317,29976,29976,29976,29976,0,1,0,0.016,0.003,0.009,0.995,1.023
Set7,NGCUTFS,NGCUTFS3-122,250,250,100,100,9305,9227,117,117,100,100,3666,3665,29970,29970,29970,29970,0,1,0,0.017,0.002,0.012,5.417,5.448
Set7,NGCUTFS,NGCUTFS3-123,250,250,100,100,9478,9284,86,86,100,100,3001,2814,29956,29940,29956,29940,5.34E-04,0,0,0.013,0.002,0.009,36.669,36.693
Set7,NGCUTFS,NGCUTFS3-124,250,250,100,100,8608,9307,96,96,100,100,2911,3294,29991,29991,29991,29991,0,1,0,0.012,0.002,0.009,2.616,2.639
Set7,NGCUTFS,NGCUTFS3-125,250,250,100,100,9947,8923,107,108,100,100,3626,3172,29872,29866,29872,29866,2.01E-04,0,0,0.016,0.003,0.008,36.666,36.693
Set7,NGCUTFS,NGCUTFS3-126,250,250,100,100,9299,9186,91,93,100,100,3379,3476,29994,29994,29994,29994,0,1,0,0.014,0.002,0.009,0.372,0.397
Set7,NGCUTFS,NGCUTFS3-127,250,250,100,100,9983,9228,97,99,100,100,3673,3424,29960,29960,29960,29960,0,1,0,0.014,0.003,0.009,14.912,14.938
Set7,NGCUTFS,NGCUTFS3-128,250,250,100,100,9016,8696,120,121,100,100,3214,3174,30000,30000,30000,30000,0,1,0,0.011,0.003,0.01,0.165,0.189
Set7,NGCUTFS,NGCUTFS3-129,250,250,100,100,9574,9299,102,102,100,100,3466,3072,29974,29970,29974,29970,1.33E-04,0,0,0.014,0.002,0.01,36.685,36.711
Set7,NGCUTFS,NGCUTFS3-130,250,250,100,100,9672,8570,100,101,100,100,3648,2936,30000,30000,30000,30000,0,1,0,0.012,0.002,0.012,0,0.026
Set7,NGCUTFS,NGCUTFS3-131,250,750,100,100,27771,27942,247,750,100,100,27771,27942,30000,30000,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-132,250,750,100,100,28191,28569,248,750,100,100,28191,28569,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS3-133,250,750,100,100,28356,26751,84,235,100,100,7684,6170,30000,30000,30000,30000,0,1,0,0.025,0.002,0,0.002,0.029
Set7,NGCUTFS,NGCUTFS3-134,250,750,100,100,31131,28821,98,272,100,100,9463,9623,30000,30000,30000,30000,0,1,0,0.025,0.002,0,0.025,0.052
Set7,NGCUTFS,NGCUTFS3-135,250,750,100,100,28467,29319,247,750,100,100,28467,29319,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS3-136,250,750,100,100,26385,24990,73,209,100,100,6669,7335,30000,30000,30000,30000,0,1,0,0.021,0.003,0,0.02,0.044
Set7,NGCUTFS,NGCUTFS3-137,250,750,100,100,27090,26349,81,233,100,100,7681,7521,30000,30000,30000,30000,0,1,0,0.023,0.002,0,0.1,0.125
Set7,NGCUTFS,NGCUTFS3-138,250,750,100,100,29409,29355,96,264,100,100,9350,10130,30000,30000,30000,30000,0,1,0,0.02,0.002,0,0.019,0.041
Set7,NGCUTFS,NGCUTFS3-139,250,750,100,100,27267,25611,244,750,100,100,27267,25611,30000,30000,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-140,250,750,100,100,26010,29520,247,750,100,100,26010,29520,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS3-141,250,1000,100,100,37244,36024,245,1000,100,100,37244,36024,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-142,250,1000,100,100,37412,37816,97,358,100,100,11426,11597,30000,30000,30000,30000,0,1,0,0.02,0.003,0,0.044,0.067
Set7,NGCUTFS,NGCUTFS3-143,250,1000,100,100,38100,37432,74,259,100,100,8261,9068,30000,30000,30000,30000,0,1,0,0.014,0.002,0,0.02,0.036
Set7,NGCUTFS,NGCUTFS3-144,250,1000,100,100,34800,38684,248,1000,100,100,34800,38684,30000,30000,30000,30000,0,1,0,0.011,0,0,0,0.011
Set7,NGCUTFS,NGCUTFS3-145,250,1000,100,100,37860,36472,248,1000,100,100,37860,36472,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-146,250,1000,100,100,37560,36448,248,1000,100,100,37560,36448,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-147,250,1000,100,100,36356,40164,247,1000,100,100,36356,40164,30000,30000,30000,30000,0,1,0,0.011,0,0,0,0.011
Set7,NGCUTFS,NGCUTFS3-148,250,1000,100,100,35740,37804,250,1000,100,100,35740,37804,30000,30000,30000,30000,0,1,0,0.01,0,0,0,0.01
Set7,NGCUTFS,NGCUTFS3-149,250,1000,100,100,36628,35736,80,297,100,100,8655,8828,30000,30000,30000,30000,0,1,0,0.016,0.002,0,0.023,0.041
Set7,NGCUTFS,NGCUTFS3-150,250,1000,100,100,37628,36092,248,1000,100,100,37628,36092,30000,30000,30000,30000,0,1,0,0.011,0,0,0,0.011
Set7,NGCUTFS,NGCUTFS3-151,500,500,100,100,18804,18368,175,181,100,100,6584,6905,30000,30000,30000,30000,0,1,0,0.034,0.002,0.016,0,0.052
Set7,NGCUTFS,NGCUTFS3-152,500,500,100,100,17307,18902,163,165,100,100,5593,6229,30000,30000,30000,30000,0,1,0,0.031,0.002,0.02,0,0.053
Set7,NGCUTFS,NGCUTFS3-153,500,500,100,100,18500,19292,156,160,100,100,5630,6430,30000,30000,30000,30000,0,1,0,0.025,0,0,0,0.025
Set7,NGCUTFS,NGCUTFS3-154,500,500,100,100,17893,19221,491,500,100,100,17893,19221,30000,30000,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS3-155,500,500,100,100,18146,18847,167,172,100,100,5860,6378,30000,30000,30000,30000,0,1,0,0.036,0.002,0.018,0,0.056
Set7,NGCUTFS,NGCUTFS3-156,500,500,100,100,18212,18880,154,160,100,100,5871,5434,30000,30000,30000,30000,0,1,0,0.025,0,0,0,0.025
Set7,NGCUTFS,NGCUTFS3-157,500,500,100,100,18444,17969,153,157,100,100,5951,5604,30000,30000,30000,30000,0,1,0,0.027,0.002,0.016,0,0.045
Set7,NGCUTFS,NGCUTFS3-158,500,500,100,100,18725,18657,145,146,100,100,5585,5304,30000,30000,30000,30000,0,1,0,0.028,0.002,0.013,0,0.043
Set7,NGCUTFS,NGCUTFS3-159,500,500,100,100,18989,18546,158,161,100,100,6141,6198,30000,30000,30000,30000,0,1,0,0.025,0.002,0.019,0,0.046
Set7,NGCUTFS,NGCUTFS3-160,500,500,100,100,18527,18464,167,172,100,100,6307,6342,30000,30000,30000,30000,0,1,0,0.024,0.004,0.018,0,0.046
Set7,NGCUTFS,NGCUTFS3-161,500,1500,100,100,55524,56784,489,1500,100,100,55524,56784,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-162,500,1500,100,100,57771,56538,488,1500,100,100,57771,56538,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS3-163,500,1500,100,100,56460,51681,489,1500,100,100,56460,51681,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-164,500,1500,100,100,56142,55839,489,1500,100,100,56142,55839,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-165,500,1500,100,100,57936,55143,491,1500,100,100,57936,55143,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-166,500,1500,100,100,57237,53220,489,1500,100,100,57237,53220,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-167,500,1500,100,100,54669,56271,491,1500,100,100,54669,56271,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-168,500,1500,100,100,58197,59094,164,450,100,100,16564,15156,30000,30000,30000,30000,0,1,0,0.044,0.002,0,0.071,0.117
Set7,NGCUTFS,NGCUTFS3-169,500,1500,100,100,56475,57354,487,1500,100,100,56475,57354,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-170,500,1500,100,100,54765,55560,490,1500,100,100,54765,55560,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS3-171,500,2000,100,100,75256,74156,497,2000,100,100,75256,74156,30000,30000,30000,30000,0,1,0,0.025,0,0,0,0.025
Set7,NGCUTFS,NGCUTFS3-172,500,2000,100,100,74732,77740,493,2000,100,100,74732,77740,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS3-173,500,2000,100,100,71900,71624,492,2000,100,100,71900,71624,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS3-174,500,2000,100,100,73880,75176,489,2000,100,100,73880,75176,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS3-175,500,2000,100,100,72792,76036,491,2000,100,100,72792,76036,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS3-176,500,2000,100,100,74380,76436,491,2000,100,100,74380,76436,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS3-177,500,2000,100,100,79168,74684,495,2000,100,100,79168,74684,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS3-178,500,2000,100,100,72232,72600,492,2000,100,100,72232,72600,30000,30000,30000,30000,0,1,0,0.023,0,0,0,0.023
Set7,NGCUTFS,NGCUTFS3-179,500,2000,100,100,75076,73744,488,2000,100,100,75076,73744,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS3-180,500,2000,100,100,77932,75484,494,2000,100,100,77932,75484,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-181,1000,1000,100,100,36284,37302,959,1000,100,100,36284,37302,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS3-182,1000,1000,100,100,38016,37602,961,1000,100,100,38016,37602,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS3-183,1000,1000,100,100,38957,37926,967,1000,100,100,38957,37926,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS3-184,1000,1000,100,100,35168,36579,968,1000,100,100,35168,36579,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-185,1000,1000,100,100,37873,36565,959,1000,100,100,37873,36565,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS3-186,1000,1000,100,100,36850,37004,958,1000,100,100,36850,37004,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-187,1000,1000,100,100,36820,36319,959,1000,100,100,36820,36319,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS3-188,1000,1000,100,100,37065,37320,966,1000,100,100,37065,37320,30000,30000,30000,30000,0,1,0,0.043,0,0,0,0.043
Set7,NGCUTFS,NGCUTFS3-189,1000,1000,100,100,37267,37964,954,1000,100,100,37267,37964,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS3-190,1000,1000,100,100,36633,37523,957,1000,100,100,36633,37523,30000,30000,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS3-191,1000,3000,100,100,111612,113106,976,3000,100,100,111612,113106,30000,30000,30000,30000,0,1,0,0.052,0,0,0,0.052
Set7,NGCUTFS,NGCUTFS3-192,1000,3000,100,100,110403,111369,960,3000,100,100,110403,111369,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS3-193,1000,3000,100,100,113553,108639,965,3000,100,100,113553,108639,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-194,1000,3000,100,100,108015,110808,967,3000,100,100,108015,110808,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-195,1000,3000,100,100,112410,108714,963,3000,100,100,112410,108714,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS3-196,1000,3000,100,100,107217,111783,960,3000,100,100,107217,111783,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
