set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set4,MP,Class3_9_10_100_10_50,10,10,100,100,348,342,10,10,100,100,348,344,9089,9089,0.0,1,0,0.001,0.002,0.001,0.029,0.033
Set4,MP,Class3_9_10_100_25_75,10,10,100,100,509,447,10,10,99,100,554,462,8820,8820,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_9_20_100_10_50,20,20,100,100,642,670,20,20,100,100,642,670,9711,9711,0.0,1,0,0.0,0.001,0.001,0.017,0.019
Set4,MP,Class3_9_20_100_25_75,20,20,100,100,1057,970,18,18,100,100,948,890,9463,9463,0.0,1,0,0.007,0.0,0.001,0.0,0.008
Set4,MP,Class3_9_30_100_10_50,30,30,100,100,860,893,30,30,100,100,860,893,9815,9815,0.0,1,0,0.002,0.003,0.003,35.214,35.222
Set4,MP,Class3_9_30_100_25_75,30,30,100,100,1330,1512,28,28,100,100,1238,1381,9714,9714,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_9_40_100_10_50,40,40,100,100,1156,1101,39,40,100,100,1156,1101,9892,9863,0.002931661949049737,0,0,0.001,0.002,0.003,36.687,36.693
Set4,MP,Class3_9_40_100_25_75,40,40,100,100,1958,1930,40,40,100,100,1969,1946,9772,9772,0.0,1,0,0.001,0.001,0.001,0.0,0.003
Set4,MP,Class3_9_50_100_10_50,50,50,100,100,1329,1419,50,50,100,100,1329,1419,9947,9947,0.0,1,0,0.001,0.003,0.002,23.804,23.81
Set4,MP,Class3_9_50_100_25_75,50,50,100,100,2543,2314,47,47,100,100,2363,2170,9828,9828,0.0,1,0,0.0,0.003,0.0,0.001,0.004
Set4,MP,Class1_10_10_100_10_50,10,66,100,100,1699,1322,10,66,100,100,1703,1322,9776,9776,0.0,1,0,0.003,0.002,0.001,0.0,0.006
Set4,MP,Class1_10_10_100_25_75,10,21,100,100,1048,813,8,12,100,100,649,411,9914,9914,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class1_10_20_100_10_50,20,117,100,100,3018,3424,19,117,100,100,3018,3424,9976,9976,0.0,1,0,0.001,0.002,0.004,0.0,0.007
Set4,MP,Class1_10_20_100_25_75,20,36,100,100,1640,1823,21,34,100,100,1568,1719,9503,9503,0.0,1,0,0.004,0.001,0.0,0.0,0.005
Set4,MP,Class1_10_30_100_10_50,30,251,100,100,5277,6923,30,251,100,100,5277,6923,10000,10000,0.0,1,0,0.004,0.003,0.0,0.006,0.013
Set4,MP,Class1_10_30_100_25_75,30,58,100,100,2558,2512,28,55,100,100,2355,2394,9876,9876,0.0,1,0,0.006,0.002,0.0,0.0,0.008
Set4,MP,Class1_10_40_100_10_50,40,324,100,100,8467,6888,40,324,100,100,8467,6888,10000,10000,0.0,1,0,0.007,0.003,0.0,0.039,0.049
Set4,MP,Class1_10_40_100_25_75,40,86,100,100,4015,3713,37,81,100,100,3656,3580,9919,9919,0.0,1,0,0.017,0.002,0.001,0.0,0.02
Set4,MP,Class1_10_50_100_10_50,50,385,100,100,9021,8946,49,385,100,100,9021,8946,10000,10000,0.0,1,0,0.008,0.005,0.0,0.01,0.023
Set4,MP,Class1_10_50_100_25_75,50,83,100,100,4484,3827,40,72,100,100,3774,3326,9778,9778,0.0,1,0,0.007,0.001,0.0,0.0,0.008
Set4,MP,Class1_11_10_100_10_50,10,74,100,100,2050,1641,10,74,100,100,2059,1641,9737,9737,0.0,1,0,0.003,0.001,0.001,0.003,0.008
Set4,MP,Class1_11_10_100_25_75,10,12,100,100,697,622,6,6,99,99,338,314,8088,8088,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class1_11_20_100_10_50,20,128,100,100,3342,3020,20,128,100,100,3342,3020,10000,10000,0.0,1,0,0.001,0.003,0.006,0.0,0.01
Set4,MP,Class1_11_20_100_25_75,20,33,100,100,1609,1724,21,33,100,100,1654,1755,9302,9302,0.0,1,0,0.002,0.001,0.0,0.0,0.003
Set4,MP,Class1_11_30_100_10_50,30,278,100,100,7462,6226,30,278,100,100,7462,6226,10000,10000,0.0,1,0,0.002,0.002,0.0,0.004,0.008
Set4,MP,Class1_11_30_100_25_75,30,72,100,100,3053,2749,29,71,100,100,3000,2692,9968,9968,0.0,1,0,0.011,0.001,0.001,0.0,0.013
Set4,MP,Class1_11_40_100_10_50,40,287,100,100,7185,7461,40,287,100,100,7185,7461,10000,10000,0.0,1,0,0.003,0.002,0.0,0.026,0.031
Set4,MP,Class1_11_40_100_25_75,40,87,100,100,3647,4171,37,81,100,100,3352,3928,9698,9698,0.0,1,0,0.013,0.001,0.001,0.0,0.015
Set4,MP,Class1_11_50_100_10_50,50,268,100,100,7302,7214,48,266,100,100,7254,7116,10000,10000,0.0,1,0,0.01,0.004,0.0,0.019,0.033
Set4,MP,Class1_11_50_100_25_75,50,90,100,100,4122,4151,39,79,100,100,3377,3505,9899,9899,0.0,1,0,0.008,0.0,0.0,0.0,0.008
Set4,MP,Class1_12_10_100_10_50,10,78,100,100,2375,1613,10,78,100,100,2375,1613,9850,9850,0.0,1,0,0.0,0.002,0.001,0.001,0.004
Set4,MP,Class1_12_10_100_25_75,10,17,100,100,855,768,8,14,100,100,645,686,9253,9253,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class1_12_20_100_10_50,20,157,100,100,3212,3563,20,157,100,100,3212,3563,10000,10000,0.0,1,0,0.002,0.002,0.006,0.0,0.01
Set4,MP,Class1_12_20_100_25_75,20,43,100,100,1629,2237,17,40,100,100,1473,2098,9732,9732,0.0,1,0,0.002,0.001,0.0,0.0,0.003
Set4,MP,Class1_12_30_100_10_50,30,236,100,100,5672,5773,30,236,100,100,5672,5773,10000,10000,0.0,1,0,0.007,0.002,0.0,0.002,0.011
Set4,MP,Class1_12_30_100_25_75,30,73,100,100,2945,3596,27,70,100,100,2805,3457,9780,9780,0.0,1,0,0.0,0.0,0.006,0.0,0.006
Set4,MP,Class1_12_40_100_10_50,40,388,100,100,8041,8652,39,388,100,100,8041,8652,10000,10000,0.0,1,0,0.005,0.003,0.0,0.062,0.07
Set4,MP,Class1_12_40_100_25_75,40,76,100,100,3635,3400,39,75,100,100,3596,3367,9932,9932,0.0,1,0,0.007,0.002,0.0,0.0,0.009
Set4,MP,Class1_12_50_100_10_50,50,389,100,100,8658,8205,50,389,100,100,8658,8205,10000,10000,0.0,1,0,0.004,0.002,0.0,0.003,0.009
Set4,MP,Class1_12_50_100_25_75,50,93,100,100,4623,4372,47,91,100,100,4560,4255,9855,9855,0.0,1,0,0.007,0.001,0.001,0.0,0.009
Set4,MP,Class1_13_10_100_10_50,10,58,100,100,1517,1766,10,58,100,100,1517,1766,9806,9806,0.0,1,0,0.004,0.001,0.002,0.002,0.009
Set4,MP,Class1_13_10_100_25_75,10,28,100,100,1029,1301,12,28,100,100,1057,1329,9760,9760,0.0,1,0,0.001,0.001,0.0,0.0,0.002
Set4,MP,Class1_13_20_100_10_50,20,111,100,100,2989,3484,19,111,100,100,2989,3484,9912,9912,0.0,1,0,0.006,0.001,0.002,0.0,0.009
Set4,MP,Class1_13_20_100_25_75,20,44,100,100,1859,1998,20,44,100,100,1873,2037,9718,9718,0.0,1,0,0.004,0.001,0.0,0.0,0.005
Set4,MP,Class1_13_30_100_10_50,30,223,100,100,5664,5467,30,223,100,100,5664,5467,10000,10000,0.0,1,0,0.003,0.003,0.0,0.003,0.009
Set4,MP,Class1_13_30_100_25_75,30,56,100,100,2483,2670,30,56,100,100,2493,2687,9681,9681,0.0,1,0,0.005,0.001,0.0,0.0,0.006
Set4,MP,Class1_13_40_100_10_50,40,284,100,100,8551,6514,40,284,100,100,8551,6514,10000,10000,0.0,1,0,0.002,0.002,0.0,0.001,0.005
Set4,MP,Class1_13_40_100_25_75,40,68,100,100,3170,3477,39,67,100,100,3124,3437,9730,9730,0.0,1,0,0.004,0.001,0.0,0.0,0.005
Set4,MP,Class1_13_50_100_10_50,50,418,100,100,10402,9859,50,418,100,100,10402,9859,10000,10000,0.0,1,0,0.007,0.005,0.0,0.187,0.199
Set4,MP,Class1_13_50_100_25_75,50,93,100,100,4329,4263,40,79,100,100,3576,3547,9950,9950,0.0,1,0,0.022,0.001,0.001,0.0,0.024
Set4,MP,Class1_14_10_100_10_50,10,93,100,100,1657,2248,10,93,100,98,1657,2271,9692,9692,0.0,1,0,0.014,0.001,0.003,0.006,0.024
Set4,MP,Class1_14_10_100_25_75,10,11,100,100,588,559,6,6,99,100,297,310,8604,8604,0.0,1,0,0.0,0.007,0.0,0.0,0.007
Set4,MP,Class1_14_20_100_10_50,20,179,100,100,4075,3752,20,179,100,100,4075,3752,10000,10000,0.0,1,0,0.003,0.003,0.011,0.0,0.017
Set4,MP,Class1_14_20_100_25_75,20,43,100,100,1757,1868,17,39,100,100,1616,1588,9423,9423,0.0,1,0,0.006,0.001,0.0,0.0,0.007
Set4,MP,Class1_14_30_100_10_50,30,245,100,100,5069,5517,30,245,100,100,5069,5517,10000,10000,0.0,1,0,0.003,0.005,0.0,0.028,0.036
Set4,MP,Class1_14_30_100_25_75,30,80,100,100,3112,3461,27,73,100,100,2821,3072,9954,9954,0.0,1,0,0.009,0.001,0.001,0.0,0.011
Set4,MP,Class1_14_40_100_10_50,40,307,100,100,8015,8000,40,307,100,100,8015,8000,10000,10000,0.0,1,0,0.008,0.003,0.0,0.018,0.029
Set4,MP,Class1_14_40_100_25_75,40,82,100,100,3642,3538,39,81,100,100,3684,3502,9851,9851,0.0,1,0,0.012,0.001,0.0,0.0,0.013
Set4,MP,Class1_14_50_100_10_50,50,416,100,100,9006,10351,50,416,100,100,9006,10351,10000,10000,0.0,1,0,0.01,0.004,0.0,0.164,0.178
Set4,MP,Class1_14_50_100_25_75,50,104,100,100,4439,4764,44,97,100,100,4067,4340,9907,9907,0.0,1,0,0.016,0.001,0.0,0.0,0.017
Set4,MP,Class1_15_10_100_10_50,10,51,100,100,2135,1229,10,51,100,100,2234,1229,9621,9621,0.0,1,0,0.009,0.001,0.001,0.0,0.011
Set4,MP,Class1_15_10_100_25_75,10,22,100,100,856,921,9,21,100,100,832,862,9473,9473,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class1_15_20_100_10_50,20,167,100,100,3163,4247,20,167,100,100,3163,4247,9980,9980,0.0,1,0,0.001,0.001,0.004,0.0,0.006
Set4,MP,Class1_15_20_100_25_75,20,46,100,100,2004,1817,21,46,100,100,2028,1824,9580,9580,0.0,1,0,0.002,0.001,0.0,0.0,0.003
Set4,MP,Class1_15_30_100_10_50,30,208,100,100,5318,5628,30,208,100,100,5318,5628,10000,10000,0.0,1,0,0.004,0.003,0.0,0.007,0.014
Set4,MP,Class1_15_30_100_25_75,30,65,100,100,2829,2745,30,65,100,100,2829,2745,10000,10000,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set4,MP,Class1_15_40_100_10_50,40,301,100,100,7411,7944,40,301,100,100,7411,7944,10000,10000,0.0,1,0,0.001,0.0,0.0,0.007,0.008
Set4,MP,Class1_15_40_100_25_75,40,93,100,100,3943,3746,40,93,100,100,3944,3755,9865,9865,0.0,1,0,0.012,0.002,0.001,0.0,0.015
Set4,MP,Class1_15_50_100_10_50,50,416,100,100,10423,10017,48,416,100,100,10423,10017,10000,10000,0.0,1,0,0.01,0.004,0.0,0.194,0.208
Set4,MP,Class1_15_50_100_25_75,50,92,100,100,4161,4262,35,73,100,100,3141,3223,9932,9932,0.0,1,0,0.009,0.001,0.001,0.0,0.011
Set4,MP,Class2_10_10_100_10_50,10,24,100,100,687,826,10,24,100,100,687,827,9732,9732,0.0,1,0,0.001,0.003,0.001,0.006,0.011
Set4,MP,Class2_10_10_100_25_75,10,28,100,100,1562,1272,8,19,100,100,1036,878,9012,9012,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class2_10_20_100_10_50,20,47,100,100,1292,1196,20,47,100,100,1292,1196,9946,9946,0.0,1,0,0.001,0.002,0.001,0.116,0.12
Set4,MP,Class2_10_20_100_25_75,20,57,100,100,2686,2708,20,49,100,100,2178,2264,9820,9820,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class2_10_30_100_10_50,30,68,100,100,2163,2109,29,68,100,100,2163,2109,9931,9931,0.0,1,0,0.002,0.005,0.005,0.066,0.078
Set4,MP,Class2_10_30_100_25_75,30,71,100,100,3687,3319,30,71,100,100,3687,3319,10000,10000,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set4,MP,Class2_10_40_100_10_50,40,93,100,100,2573,2664,40,93,100,100,2573,2664,10000,10000,0.0,1,0,0.003,0.004,0.005,0.052,0.064
Set4,MP,Class2_10_40_100_25_75,40,98,100,100,4864,4982,38,85,100,100,4154,4218,9936,9936,0.0,1,0,0.018,0.001,0.001,0.0,0.02
Set4,MP,Class2_10_50_100_10_50,50,130,100,100,3947,4024,49,130,100,100,3947,4024,10000,10000,0.0,1,0,0.003,0.002,0.003,0.0,0.008
Set4,MP,Class2_10_50_100_25_75,50,131,100,100,7044,6603,48,110,100,100,5771,5351,9921,9921,0.0,1,0,0.017,0.002,0.0,0.0,0.019
Set4,MP,Class2_11_10_100_10_50,10,26,100,100,603,694,10,26,100,100,603,694,9820,9820,0.0,1,0,0.001,0.002,0.001,0.222,0.226
Set4,MP,Class2_11_10_100_25_75,10,25,100,100,1102,1289,9,20,100,100,861,1001,9026,9026,0.0,1,0,0.003,0.0,0.0,0.0,0.003
Set4,MP,Class2_11_20_100_10_50,20,44,100,100,1165,1570,20,44,100,100,1165,1576,9832,9832,0.0,1,0,0.002,0.003,0.001,0.076,0.082
Set4,MP,Class2_11_20_100_25_75,20,55,100,100,2859,2743,14,35,100,100,1593,1621,9807,9807,0.0,1,0,0.005,0.001,0.0,0.0,0.006
Set4,MP,Class2_11_30_100_10_50,30,76,100,100,2155,2070,30,76,100,100,2155,2070,10000,10000,0.0,1,0,0.001,0.003,0.003,0.0,0.007
Set4,MP,Class2_11_30_100_25_75,30,69,100,100,3704,3192,26,56,100,100,2840,2397,9655,9655,0.0,1,0,0.003,0.001,0.0,0.0,0.004
Set4,MP,Class2_11_40_100_10_50,40,101,100,100,2460,3158,39,101,100,100,2460,3158,10000,10000,0.0,1,0,0.001,0.003,0.003,0.0,0.007
Set4,MP,Class2_11_40_100_25_75,40,83,100,100,3830,4023,39,78,100,100,3563,3726,9772,9772,0.0,1,0,0.004,0.001,0.0,0.001,0.006
Set4,MP,Class2_11_50_100_10_50,50,119,100,100,3435,3694,50,119,100,100,3435,3694,10000,10000,0.0,1,0,0.002,0.002,0.004,0.0,0.008
Set4,MP,Class2_11_50_100_25_75,50,133,100,100,6980,6315,49,119,100,100,6153,5480,9892,9892,0.0,1,0,0.021,0.001,0.0,0.0,0.022
Set4,MP,Class2_12_10_100_10_50,10,29,100,100,773,812,10,29,100,100,773,812,9614,9614,0.0,1,0,0.0,0.0,0.0,1.259,1.259
Set4,MP,Class2_12_10_100_25_75,10,25,100,100,1185,1295,5,9,100,100,449,398,9690,9690,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class2_12_20_100_10_50,20,60,100,100,1554,1603,20,60,100,100,1554,1603,9929,9929,0.0,1,0,0.002,0.003,0.005,1.148,1.158
Set4,MP,Class2_12_20_100_25_75,20,58,100,100,3037,2751,8,14,100,100,593,639,9934,9934,0.0,1,0,0.005,0.0,0.0,0.0,0.005
Set4,MP,Class2_12_30_100_10_50,30,71,100,100,2186,2233,30,71,100,100,2186,2233,9978,9978,0.0,1,0,0.001,0.002,0.002,0.016,0.021
Set4,MP,Class2_12_30_100_25_75,30,79,100,100,4255,4251,23,53,100,100,2646,2645,9780,9780,0.0,1,0,0.004,0.0,0.0,0.0,0.004
Set4,MP,Class2_12_40_100_10_50,40,106,100,100,2662,3408,39,106,100,100,2662,3408,10000,10000,0.0,1,0,0.001,0.005,0.006,0.0,0.012
Set4,MP,Class2_12_40_100_25_75,40,101,100,100,5542,5121,37,74,100,100,3877,3586,9819,9819,0.0,1,0,0.021,0.0,0.0,0.0,0.021
Set4,MP,Class2_12_50_100_10_50,50,122,100,100,3679,3784,49,121,100,100,3631,3739,10000,10000,0.0,1,0,0.01,0.004,0.008,0.0,0.022
Set4,MP,Class2_12_50_100_25_75,50,119,100,100,5927,5653,48,110,100,100,5336,5088,9941,9941,0.0,1,0,0.011,0.002,0.001,0.0,0.014
Set4,MP,Class2_13_10_100_10_50,10,25,100,100,614,591,10,25,100,100,614,591,9753,9753,0.0,1,0,0.001,0.002,0.0,0.694,0.697
Set4,MP,Class2_13_10_100_25_75,10,28,100,100,1214,1263,11,27,100,100,1179,1246,9695,9695,0.0,1,0,0.009,0.001,0.0,0.0,0.01
Set4,MP,Class2_13_20_100_10_50,20,53,100,100,1448,1487,20,53,100,100,1448,1487,9968,9968,0.0,1,0,0.002,0.003,0.004,0.028,0.037
Set4,MP,Class2_13_20_100_25_75,20,44,100,100,2407,2366,10,18,100,100,866,932,9505,9505,0.0,1,0,0.006,0.0,0.0,0.0,0.006
Set4,MP,Class2_13_30_100_10_50,30,72,100,100,2402,2068,30,72,100,100,2402,2068,9976,9976,0.0,1,0,0.0,0.0,0.008,0.02,0.028
Set4,MP,Class2_13_30_100_25_75,30,67,100,100,3515,3215,26,52,100,100,2690,2530,9840,9840,0.0,1,0,0.004,0.0,0.001,0.0,0.005
Set4,MP,Class2_13_40_100_10_50,40,89,100,100,2553,2731,40,89,100,100,2553,2731,10000,10000,0.0,1,0,0.002,0.004,0.006,0.0,0.012
Set4,MP,Class2_13_40_100_25_75,40,92,100,100,4480,4676,38,82,100,100,3923,4035,9906,9906,0.0,1,0,0.014,0.001,0.001,0.0,0.016
Set4,MP,Class2_13_50_100_10_50,50,113,100,100,3538,3425,50,113,100,100,3538,3425,10000,10000,0.0,1,0,0.005,0.003,0.002,0.0,0.01
Set4,MP,Class2_13_50_100_25_75,50,136,100,100,7001,7119,39,94,100,100,4833,4550,9896,9896,0.0,1,0,0.007,0.001,0.0,0.001,0.009
Set4,MP,Class2_14_10_100_10_50,10,20,100,100,638,589,10,20,100,100,639,589,9408,9408,0.0,1,0,0.002,0.0,0.002,0.279,0.283
Set4,MP,Class2_14_10_100_25_75,10,20,100,100,1012,1040,8,13,100,100,531,626,9816,9816,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set4,MP,Class2_14_20_100_10_50,20,45,100,100,1209,1307,20,45,100,100,1209,1307,9916,9916,0.0,1,0,0.001,0.002,0.001,0.082,0.086
Set4,MP,Class2_14_20_100_25_75,20,50,100,100,2735,2493,15,30,100,100,1634,1315,9669,9669,0.0,1,0,0.006,0.0,0.0,0.0,0.006
Set4,MP,Class2_14_30_100_10_50,30,66,100,100,2243,1833,29,66,100,100,2243,1833,9918,9918,0.0,1,0,0.001,0.0,0.007,0.196,0.204
Set4,MP,Class2_14_30_100_25_75,30,60,100,100,2984,2902,27,52,100,100,2630,2411,9732,9732,0.0,1,0,0.003,0.001,0.0,0.0,0.004
Set4,MP,Class2_14_40_100_10_50,40,89,100,100,2602,2559,40,89,100,100,2602,2559,10000,10000,0.0,1,0,0.001,0.003,0.009,0.0,0.013
Set4,MP,Class2_14_40_100_25_75,40,99,100,100,5259,5136,36,75,100,100,3871,3593,9828,9828,0.0,1,0,0.015,0.0,0.0,0.0,0.015
Set4,MP,Class2_14_50_100_10_50,50,134,100,100,3831,3942,50,134,100,100,3831,3942,10000,10000,0.0,1,0,0.005,0.003,0.005,0.0,0.013
Set4,MP,Class2_14_50_100_25_75,50,122,100,100,6650,6040,41,90,100,100,4541,4251,9918,9918,0.0,1,0,0.016,0.001,0.001,0.0,0.018
Set4,MP,Class2_15_10_100_10_50,10,25,100,100,646,612,10,25,100,100,646,612,9706,9706,0.0,1,0,0.0,0.006,0.001,2.752,2.759
Set4,MP,Class2_15_10_100_25_75,10,32,100,100,1590,1697,8,17,100,99,799,955,8346,8346,0.0,1,0,0.002,0.001,0.0,0.0,0.003
Set4,MP,Class2_15_20_100_10_50,20,54,100,100,1404,1708,20,54,100,100,1404,1708,9912,9912,0.0,1,0,0.002,0.003,0.0,0.09,0.095
Set4,MP,Class2_15_20_100_25_75,20,50,100,100,2467,2363,20,41,100,100,1967,1865,9560,9560,0.0,1,0,0.007,0.001,0.0,0.0,0.008
Set4,MP,Class2_15_30_100_10_50,30,72,100,100,2202,2111,30,72,100,100,2202,2111,9974,9974,0.0,1,0,0.002,0.004,0.005,0.125,0.136
Set4,MP,Class2_15_30_100_25_75,30,76,100,100,3491,3509,28,66,100,100,2883,3068,9780,9780,0.0,1,0,0.021,0.005,0.0,0.0,0.026
Set4,MP,Class2_15_40_100_10_50,40,98,100,100,3034,3051,39,98,100,100,3034,3051,9986,9986,0.0,1,0,0.004,0.007,0.007,0.043,0.061
Set4,MP,Class2_15_40_100_25_75,40,96,100,100,4407,4553,39,88,100,100,3925,4142,9900,9900,0.0,1,0,0.009,0.0,0.0,0.0,0.009
Set4,MP,Class2_15_50_100_10_50,50,118,100,100,3421,3533,49,118,100,100,3421,3533,10000,10000,0.0,1,0,0.004,0.002,0.009,0.0,0.015
Set4,MP,Class2_15_50_100_25_75,50,121,100,100,6019,6024,47,103,100,100,4949,4955,9974,9974,0.0,1,0,0.018,0.001,0.001,0.0,0.02
Set4,MP,Class3_10_10_100_10_50,10,10,100,100,298,321,9,10,100,100,299,322,8781,8781,0.0,1,0,0.0,0.002,0.0,0.251,0.253
Set4,MP,Class3_10_10_100_25_75,10,10,100,100,462,438,8,8,99,100,387,361,8783,8783,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_10_20_100_10_50,20,20,100,100,543,597,20,20,100,100,543,597,9671,9671,0.0,1,0,0.001,0.002,0.002,6.405,6.41
Set4,MP,Class3_10_20_100_25_75,20,20,100,100,1083,1108,18,18,100,100,971,985,8823,8823,0.0,1,0,0.002,0.0,0.0,0.001,0.003
Set4,MP,Class3_10_30_100_10_50,30,30,100,100,1024,842,30,30,100,100,1024,842,9796,9796,0.0,1,0,0.001,0.003,0.0,3.194,3.198
Set4,MP,Class3_10_30_100_25_75,30,30,100,100,1611,1500,23,24,100,100,1218,1192,9752,9752,0.0,1,0,0.004,0.001,0.0,0.0,0.005
Set4,MP,Class3_10_40_100_10_50,40,40,100,100,1083,1185,40,40,100,100,1083,1185,9959,9959,0.0,1,0,0.002,0.005,0.005,0.33,0.342
Set4,MP,Class3_10_40_100_25_75,40,40,100,100,1936,1970,40,40,100,100,1951,1991,9741,9741,0.0,1,0,0.002,0.001,0.0,0.0,0.003
Set4,MP,Class3_10_50_100_10_50,50,50,100,100,1554,1368,50,50,100,100,1554,1368,9950,9950,0.0,1,0,0.003,0.003,0.007,2.153,2.166
Set4,MP,Class3_10_50_100_25_75,50,50,100,100,2642,2549,44,45,100,100,2325,2226,9896,9896,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_11_10_100_10_50,10,10,100,100,222,283,10,10,100,100,222,283,5907,5907,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_11_10_100_25_75,10,10,100,100,479,489,9,9,100,100,423,484,8851,8851,0.0,1,0,0.001,0.0,0.001,0.0,0.002
Set4,MP,Class3_11_20_100_10_50,20,20,100,100,665,575,20,20,100,100,665,575,9577,9577,0.0,1,0,0.001,0.002,0.0,5.605,5.608
Set4,MP,Class3_11_20_100_25_75,20,20,100,100,1074,913,20,20,100,100,1109,920,9317,9317,0.0,1,0,0.008,0.001,0.0,0.0,0.009
Set4,MP,Class3_11_30_100_10_50,30,30,100,100,955,809,30,30,100,100,955,809,9818,9818,0.0,1,0,0.001,0.002,0.001,12.437,12.441
Set4,MP,Class3_11_30_100_25_75,30,30,100,100,1598,1461,28,28,100,100,1502,1357,9635,9635,0.0,1,0,0.001,0.001,0.0,0.0,0.002
Set4,MP,Class3_11_40_100_10_50,40,40,100,100,1219,1144,39,40,100,100,1219,1144,9868,9865,3.040129712201054E-4,0,0,0.001,0.002,0.006,36.684,36.693
Set4,MP,Class3_11_40_100_25_75,40,40,100,100,1850,1977,40,40,100,100,1857,1991,9861,9861,0.0,1,0,0.003,0.001,0.001,0.0,0.005
Set4,MP,Class3_11_50_100_10_50,50,50,100,100,1607,1347,49,50,100,100,1607,1347,9931,9931,0.0,1,0,0.003,0.003,0.005,19.313,19.324
Set4,MP,Class3_11_50_100_25_75,50,50,100,100,2428,2405,48,48,100,100,2319,2275,9878,9878,0.0,1,0,0.004,0.002,0.002,0.0,0.008
Set4,MP,Class3_12_10_100_10_50,10,10,100,100,301,345,10,10,100,100,301,345,8833,8833,0.0,1,0,0.0,0.001,0.0,0.232,0.233
Set4,MP,Class3_12_10_100_25_75,10,10,100,100,488,466,10,10,100,100,518,484,8075,8075,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_12_20_100_10_50,20,20,100,100,569,600,18,20,100,100,569,600,9611,9611,0.0,1,0,0.0,0.007,0.001,18.156,18.164
Set4,MP,Class3_12_20_100_25_75,20,20,100,100,1041,913,19,19,100,100,1037,848,9242,9242,0.0,1,0,0.001,0.0,0.0,0.001,0.002
Set4,MP,Class3_12_30_100_10_50,30,30,100,100,755,877,30,30,100,100,755,877,9846,9809,0.0037578712167377617,0,0,0.001,0.004,0.003,36.685,36.693
Set4,MP,Class3_12_30_100_25_75,30,30,100,100,1602,1528,29,29,100,100,1574,1470,9457,9457,0.0,1,0,0.003,0.0,0.0,0.001,0.004
Set4,MP,Class3_12_40_100_10_50,40,40,100,100,1114,1252,39,40,100,100,1114,1252,9920,9920,0.0,1,0,0.001,0.002,0.0,1.306,1.309
Set4,MP,Class3_12_40_100_25_75,40,40,100,100,1984,2163,37,38,100,100,1881,2060,9784,9784,0.0,1,0,0.006,0.001,0.001,0.0,0.008
Set4,MP,Class3_12_50_100_10_50,50,50,100,100,1430,1517,49,50,100,100,1430,1517,9942,9942,0.0,1,0,0.004,0.003,0.005,6.048,6.06
Set4,MP,Class3_12_50_100_25_75,50,50,100,100,2413,2476,47,47,100,100,2254,2271,9701,9701,0.0,1,0,0.005,0.002,0.001,0.0,0.008
Set4,MP,Class3_13_10_100_10_50,10,10,100,100,343,260,10,10,100,100,345,260,8476,8476,0.0,1,0,0.001,0.001,0.0,1.64,1.642
Set4,MP,Class3_13_10_100_25_75,10,10,100,100,539,436,10,10,100,100,656,452,9401,9401,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_13_20_100_10_50,20,20,100,100,602,546,20,20,100,100,602,546,9631,9560,0.007372027826809261,0,0,0.0,0.002,0.001,36.696,36.699
Set4,MP,Class3_13_20_100_25_75,20,20,100,100,903,1008,20,20,100,100,913,1018,9502,9502,0.0,1,0,0.001,0.0,0.001,0.0,0.002
Set4,MP,Class3_13_30_100_10_50,30,30,100,100,868,815,28,30,100,100,868,815,9835,9835,0.0,1,0,0.0,0.003,0.002,20.494,20.499
Set4,MP,Class3_13_30_100_25_75,30,30,100,100,1630,1440,29,29,100,100,1609,1380,9800,9800,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set4,MP,Class3_13_40_100_10_50,40,40,100,100,1178,1200,40,40,100,100,1178,1200,9931,9931,0.0,1,0,0.005,0.004,0.003,0.338,0.35
Set4,MP,Class3_13_40_100_25_75,40,40,100,100,1981,2211,38,39,100,100,1917,2171,9747,9747,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_13_50_100_10_50,50,50,100,100,1520,1527,49,50,100,100,1520,1527,9966,9966,0.0,1,0,0.001,0.003,0.002,0.162,0.168
