set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,ub',lb',gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS3-112,150,600,100,100,24344,24024,59,221,100,100,6606,5951,30000,30000,30000,30000,0,1,0,0.018,0.003,0,0.01,0.031
Set7,NGCUTFS,NGCUTFS3-113,150,600,100,100,21800,23256,54,192,100,100,6490,6943,30000,30000,30000,30000,0,1,0,0.014,0.002,0.012,0,0.028
Set7,NGCUTFS,NGCUTFS3-114,150,600,100,100,22804,20688,61,232,100,100,6638,6618,30000,30000,30000,30000,0,1,0,0.014,0.002,0,1.489,1.505
Set7,NGCUTFS,NGCUTFS3-115,150,600,100,100,21012,23828,50,184,100,100,5422,7284,30000,30000,30000,30000,0,1,0,0.009,0.002,0.013,0,0.024
Set7,NGCUTFS,NGCUTFS3-116,150,600,100,100,22000,24420,50,177,100,100,5524,5939,30000,30000,30000,30000,0,1,0,0.014,0.001,0.009,0,0.024
Set7,NGCUTFS,NGCUTFS3-117,150,600,100,100,21452,21508,61,225,100,100,6329,6719,30000,30000,30000,30000,0,1,0,0.011,0.002,0,0.538,0.551
Set7,NGCUTFS,NGCUTFS3-118,150,600,100,100,20208,23232,150,600,100,100,20208,23232,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS3-119,150,600,100,100,22416,21944,52,189,100,100,5049,4711,30000,30000,30000,30000,0,1,0,0.014,0.001,0.013,0,0.028
Set7,NGCUTFS,NGCUTFS3-120,150,600,100,100,22808,21348,59,211,100,100,6610,5988,30000,30000,30000,30000,0,1,0,0.009,0.002,0,0.311,0.322
Set7,NGCUTFS,NGCUTFS3-121,250,250,100,100,9078,9636,98,100,100,100,3091,3317,29976,29976,29976,29976,0,1,0,0.015,0.002,0.009,0.918,0.944
Set7,NGCUTFS,NGCUTFS3-122,250,250,100,100,9305,9227,117,117,100,100,3666,3665,29970,29970,29970,29970,0,1,0,0.015,0.002,0.011,4.948,4.976
Set7,NGCUTFS,NGCUTFS3-123,250,250,100,100,9478,9284,86,86,100,100,3001,2814,29940,29940,29940,29940,0,1,0,0.01,0.002,0.007,157.691,157.71
Set7,NGCUTFS,NGCUTFS3-124,250,250,100,100,8608,9307,96,96,100,100,2911,3294,29991,29991,29991,29991,0,1,0,0.009,0.002,0.008,2.536,2.555
Set7,NGCUTFS,NGCUTFS3-125,250,250,100,100,9947,8923,107,108,100,100,3626,3172,29866,29866,29866,29866,0,1,0,0.014,0.003,0.008,99.282,99.307
Set7,NGCUTFS,NGCUTFS3-126,250,250,100,100,9299,9186,91,93,100,100,3379,3476,29994,29994,29994,29994,0,1,0,0.014,0.001,0.007,0.35,0.372
Set7,NGCUTFS,NGCUTFS3-127,250,250,100,100,9983,9228,97,99,100,100,3673,3424,29960,29960,29960,29960,0,1,0,0.01,0.002,0.009,13.629,13.65
Set7,NGCUTFS,NGCUTFS3-128,250,250,100,100,9016,8696,120,121,100,100,3214,3174,30000,30000,30000,30000,0,1,0,0.012,0.001,0.01,0.162,0.185
Set7,NGCUTFS,NGCUTFS3-129,250,250,100,100,9574,9299,102,102,100,100,3466,3072,29970,29970,29970,29970,0,1,0,0.014,0.001,0.01,47.595,47.62
Set7,NGCUTFS,NGCUTFS3-130,250,250,100,100,9672,8570,100,101,100,100,3648,2936,30000,30000,30000,30000,0,1,0,0.01,0.001,0.009,0,0.02
Set7,NGCUTFS,NGCUTFS3-131,250,750,100,100,27771,27942,247,750,100,100,27771,27942,30000,30000,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS3-132,250,750,100,100,28191,28569,248,750,100,100,28191,28569,30000,30000,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS3-133,250,750,100,100,28356,26751,84,235,100,100,7684,6170,30000,30000,30000,30000,0,1,0,0.018,0.002,0,0.003,0.023
Set7,NGCUTFS,NGCUTFS3-134,250,750,100,100,31131,28821,98,272,100,100,9463,9623,30000,30000,30000,30000,0,1,0,0.019,0.002,0,0.023,0.044
Set7,NGCUTFS,NGCUTFS3-135,250,750,100,100,28467,29319,247,750,100,100,28467,29319,30000,30000,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS3-136,250,750,100,100,26385,24990,73,209,100,100,6669,7335,30000,30000,30000,30000,0,1,0,0.017,0.002,0,0.021,0.04
Set7,NGCUTFS,NGCUTFS3-137,250,750,100,100,27090,26349,81,233,100,100,7681,7521,30000,30000,30000,30000,0,1,0,0.018,0.002,0,0.093,0.113
Set7,NGCUTFS,NGCUTFS3-138,250,750,100,100,29409,29355,96,264,100,100,9350,10130,30000,30000,30000,30000,0,1,0,0.016,0.002,0,0.019,0.037
Set7,NGCUTFS,NGCUTFS3-139,250,750,100,100,27267,25611,244,750,100,100,27267,25611,30000,30000,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS3-140,250,750,100,100,26010,29520,247,750,100,100,26010,29520,30000,30000,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS3-141,250,1000,100,100,37244,36024,245,1000,100,100,37244,36024,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS3-142,250,1000,100,100,37412,37816,97,358,100,100,11426,11597,30000,30000,30000,30000,0,1,0,0.017,0.002,0,0.204,0.223
Set7,NGCUTFS,NGCUTFS3-143,250,1000,100,100,38100,37432,74,259,100,100,8261,9068,30000,30000,30000,30000,0,1,0,0.011,0.002,0,0.008,0.021
Set7,NGCUTFS,NGCUTFS3-144,250,1000,100,100,34800,38684,248,1000,100,100,34800,38684,30000,30000,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS3-145,250,1000,100,100,37860,36472,248,1000,100,100,37860,36472,30000,30000,30000,30000,0,1,0,0.006,0,0,0,0.006
Set7,NGCUTFS,NGCUTFS3-146,250,1000,100,100,37560,36448,248,1000,100,100,37560,36448,30000,30000,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-147,250,1000,100,100,36356,40164,247,1000,100,100,36356,40164,30000,30000,30000,30000,0,1,0,0.007,0,0,0,0.007
Set7,NGCUTFS,NGCUTFS3-148,250,1000,100,100,35740,37804,250,1000,100,100,35740,37804,30000,30000,30000,30000,0,1,0,0.008,0,0,0,0.008
Set7,NGCUTFS,NGCUTFS3-149,250,1000,100,100,36628,35736,80,297,100,100,8655,8828,30000,30000,30000,30000,0,1,0,0.012,0.002,0,0.01,0.024
Set7,NGCUTFS,NGCUTFS3-150,250,1000,100,100,37628,36092,248,1000,100,100,37628,36092,30000,30000,30000,30000,0,1,0,0.009,0,0,0,0.009
Set7,NGCUTFS,NGCUTFS3-151,500,500,100,100,18804,18368,175,181,100,100,6584,6905,30000,30000,30000,30000,0,1,0,0.031,0.002,0.014,0,0.047
Set7,NGCUTFS,NGCUTFS3-152,500,500,100,100,17307,18902,163,165,100,100,5593,6229,30000,30000,30000,30000,0,1,0,0.027,0.002,0.016,0,0.045
Set7,NGCUTFS,NGCUTFS3-153,500,500,100,100,18500,19292,156,160,100,100,5630,6430,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-154,500,500,100,100,17893,19221,491,500,100,100,17893,19221,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-155,500,500,100,100,18146,18847,167,172,100,100,5860,6378,30000,30000,30000,30000,0,1,0,0.029,0.002,0.019,0,0.05
Set7,NGCUTFS,NGCUTFS3-156,500,500,100,100,18212,18880,154,160,100,100,5871,5434,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS3-157,500,500,100,100,18444,17969,153,157,100,100,5951,5604,30000,30000,30000,30000,0,1,0,0.025,0.001,0.015,0,0.041
Set7,NGCUTFS,NGCUTFS3-158,500,500,100,100,18725,18657,145,146,100,100,5585,5304,30000,30000,30000,30000,0,1,0,0.025,0.001,0.014,0,0.04
Set7,NGCUTFS,NGCUTFS3-159,500,500,100,100,18989,18546,158,161,100,100,6141,6198,30000,30000,30000,30000,0,1,0,0.023,0.002,0.019,0,0.044
Set7,NGCUTFS,NGCUTFS3-160,500,500,100,100,18527,18464,167,172,100,100,6307,6342,30000,30000,30000,30000,0,1,0,0.022,0.002,0.016,0,0.04
Set7,NGCUTFS,NGCUTFS3-161,500,1500,100,100,55524,56784,489,1500,100,100,55524,56784,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-162,500,1500,100,100,57771,56538,488,1500,100,100,57771,56538,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-163,500,1500,100,100,56460,51681,489,1500,100,100,56460,51681,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-164,500,1500,100,100,56142,55839,489,1500,100,100,56142,55839,30000,30000,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS3-165,500,1500,100,100,57936,55143,491,1500,100,100,57936,55143,30000,30000,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS3-166,500,1500,100,100,57237,53220,489,1500,100,100,57237,53220,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-167,500,1500,100,100,54669,56271,491,1500,100,100,54669,56271,30000,30000,30000,30000,0,1,0,0.017,0,0,0,0.017
Set7,NGCUTFS,NGCUTFS3-168,500,1500,100,100,58197,59094,164,450,100,100,16564,15156,30000,30000,30000,30000,0,1,0,0.038,0.002,0,0.076,0.116
Set7,NGCUTFS,NGCUTFS3-169,500,1500,100,100,56475,57354,487,1500,100,100,56475,57354,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-170,500,1500,100,100,54765,55560,490,1500,100,100,54765,55560,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-171,500,2000,100,100,75256,74156,497,2000,100,100,75256,74156,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-172,500,2000,100,100,74732,77740,493,2000,100,100,74732,77740,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS3-173,500,2000,100,100,71900,71624,492,2000,100,100,71900,71624,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS3-174,500,2000,100,100,73880,75176,489,2000,100,100,73880,75176,30000,30000,30000,30000,0,1,0,0.022,0,0,0,0.022
Set7,NGCUTFS,NGCUTFS3-175,500,2000,100,100,72792,76036,491,2000,100,100,72792,76036,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-176,500,2000,100,100,74380,76436,491,2000,100,100,74380,76436,30000,30000,30000,30000,0,1,0,0.018,0,0,0,0.018
Set7,NGCUTFS,NGCUTFS3-177,500,2000,100,100,79168,74684,495,2000,100,100,79168,74684,30000,30000,30000,30000,0,1,0,0.021,0,0,0,0.021
Set7,NGCUTFS,NGCUTFS3-178,500,2000,100,100,72232,72600,492,2000,100,100,72232,72600,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-179,500,2000,100,100,75076,73744,488,2000,100,100,75076,73744,30000,30000,30000,30000,0,1,0,0.02,0,0,0,0.02
Set7,NGCUTFS,NGCUTFS3-180,500,2000,100,100,77932,75484,494,2000,100,100,77932,75484,30000,30000,30000,30000,0,1,0,0.019,0,0,0,0.019
Set7,NGCUTFS,NGCUTFS3-181,1000,1000,100,100,36284,37302,959,1000,100,100,36284,37302,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS3-182,1000,1000,100,100,38016,37602,961,1000,100,100,38016,37602,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS3-183,1000,1000,100,100,38957,37926,967,1000,100,100,38957,37926,30000,30000,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS3-184,1000,1000,100,100,35168,36579,968,1000,100,100,35168,36579,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS3-185,1000,1000,100,100,37873,36565,959,1000,100,100,37873,36565,30000,30000,30000,30000,0,1,0,0.065,0,0,0,0.065
Set7,NGCUTFS,NGCUTFS3-186,1000,1000,100,100,36850,37004,958,1000,100,100,36850,37004,30000,30000,30000,30000,0,1,0,0.039,0,0,0,0.039
Set7,NGCUTFS,NGCUTFS3-187,1000,1000,100,100,36820,36319,959,1000,100,100,36820,36319,30000,30000,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS3-188,1000,1000,100,100,37065,37320,966,1000,100,100,37065,37320,30000,30000,30000,30000,0,1,0,0.04,0,0,0,0.04
Set7,NGCUTFS,NGCUTFS3-189,1000,1000,100,100,37267,37964,954,1000,100,100,37267,37964,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS3-190,1000,1000,100,100,36633,37523,957,1000,100,100,36633,37523,30000,30000,30000,30000,0,1,0,0.041,0,0,0,0.041
Set7,NGCUTFS,NGCUTFS3-191,1000,3000,100,100,111612,113106,976,3000,100,100,111612,113106,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-192,1000,3000,100,100,110403,111369,960,3000,100,100,110403,111369,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS3-193,1000,3000,100,100,113553,108639,965,3000,100,100,113553,108639,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-194,1000,3000,100,100,108015,110808,967,3000,100,100,108015,110808,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-195,1000,3000,100,100,112410,108714,963,3000,100,100,112410,108714,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS3-196,1000,3000,100,100,107217,111783,960,3000,100,100,107217,111783,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS3-197,1000,3000,100,100,113079,115047,963,3000,100,100,113079,115047,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS3-198,1000,3000,100,100,111087,109038,964,3000,100,100,111087,109038,30000,30000,30000,30000,0,1,0,0.044,0,0,0,0.044
Set7,NGCUTFS,NGCUTFS3-199,1000,3000,100,100,110160,111468,975,3000,100,100,110160,111468,30000,30000,30000,30000,0,1,0,0.042,0,0,0,0.042
Set7,NGCUTFS,NGCUTFS3-200,1000,3000,100,100,106518,111615,959,3000,100,100,106518,111615,30000,30000,30000,30000,0,1,0,0.045,0,0,0,0.045
Set7,NGCUTFS,NGCUTFS3-201,1000,4000,100,100,143996,145912,968,4000,100,100,143996,145912,30000,30000,30000,30000,0,1,0,0.049,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-202,1000,4000,100,100,147004,146008,961,4000,100,100,147004,146008,30000,30000,30000,30000,0,1,0,0.047,0,0,0,0.047
Set7,NGCUTFS,NGCUTFS3-203,1000,4000,100,100,147900,150880,960,4000,100,100,147900,150880,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS3-204,1000,4000,100,100,145424,145148,959,4000,100,100,145424,145148,30000,30000,30000,30000,0,1,0,0.051,0,0,0,0.051
Set7,NGCUTFS,NGCUTFS3-205,1000,4000,100,100,147628,150260,965,4000,100,100,147628,150260,30000,30000,30000,30000,0,1,0,0.046,0,0,0,0.046
Set7,NGCUTFS,NGCUTFS3-206,1000,4000,100,100,151104,154388,969,4000,100,100,151104,154388,30000,30000,30000,30000,0,1,0,0.051,0,0,0,0.051
Set7,NGCUTFS,NGCUTFS3-207,1000,4000,100,100,154500,150616,971,4000,100,100,154500,150616,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.049
Set7,NGCUTFS,NGCUTFS3-208,1000,4000,100,100,148096,148196,959,4000,100,100,148096,148196,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS3-209,1000,4000,100,100,149392,140624,945,4000,100,100,149392,140624,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set7,NGCUTFS,NGCUTFS3-210,1000,4000,100,100,149136,148536,965,4000,100,100,149136,148536,30000,30000,30000,30000,0,1,0,0.048,0,0,0,0.048
Set8,AB,AB1,50,289,2452,1406,79944,82525,47,271,2452,1406,73527,75892,2423266,2379877,2423266,2379877,0.017905174,0,0,0.667,17.626,0,511.707,530
Set8,AB,AB2,50,291,2642,1458,80264,73393,49,284,2642,1458,77268,70159,2766638,2723955,2766638,2723955,0.01542775,0,0,0.824,24.179,0,504.997,530
Set8,AB,AB3,50,308,2230,1279,69677,86111,50,308,2230,1279,69677,86111,1980115,1955162,1980115,1955162,0.012601793,0,0,0.6,11.976,0,517.439,530.015
Set8,AB,AB4,50,234,2195,1311,71150,67589,48,216,2195,1311,62861,59696,2014664,1973354,2014664,1973354,0.02050466,0,0,0.506,10.353,0,519.155,530.014
Set8,AB,AB5,50,260,2997,1198,57856,74979,49,257,2997,1198,56452,74064,2506098,2468043,2506098,2468043,0.015184961,0,0,0.69,21.304,0,508.006,530
Set8,AB,AB6,50,289,2345,1435,70022,78850,50,289,2345,1435,70022,78850,2398186,2368701,2398186,2368701,0.012294709,0,0,0.687,17.187,0,512.127,530.001
Set8,AB,AB7,50,269,2019,1233,68897,74890,42,228,2019,1233,51633,59627,1808042,1751530,1808042,1751530,0.031255911,0,0,0.43,7.978,0,521.593,530.001
Set8,AB,AB8,50,283,2404,1443,74170,76973,48,270,2404,1443,69131,72204,2481330,2438648,2481330,2438648,0.017201259,0,0,0.701,18.333,0,510.98,530.014
Set8,AB,AB9,50,242,2807,1373,70493,60634,47,229,2807,1373,64446,56046,2683883,2644059,2683883,2644059,0.014838203,0,0,0.914,24.574,0,504.514,530.002
Set8,AB,AB10,50,306,2079,1051,80030,82491,45,270,2079,1051,67844,70920,1587183,1576405,1587183,1576405,0.006790647,0,0,0.436,6.349,0,523.215,530
Set8,AB,AB11,100,548,2076,1110,164589,138900,88,483,2076,1110,143238,115320,1662745,1638229,1662745,1638229,0.014744293,0,0,0.909,7.483,0,521.608,530
Set8,AB,AB12,100,572,2003,1142,150426,159453,79,462,2003,1142,118209,115196,1683902,1683902,1683902,1683902,0,1,0,0.858,7.53,0,365.217,373.605
Set8,AB,AB13,100,548,2105,1138,156992,131187,91,488,2105,1138,134782,112057,1755422,1731342,1755422,1731342,0.013717499,0,0,0.953,8.038,0,521.009,530
Set8,AB,AB14,100,597,2714,1107,152603,166741,96,569,2714,1107,143337,154906,2126209,2100787,2126209,2100787,0.011956492,0,0,1.33,15.604,0,513.068,530.002
Set8,AB,AB15,100,531,2956,1360,150074,155536,95,494,2956,1360,135139,140757,2915021,2876269,2915021,2876269,0.013293901,0,0,1.612,34.095,0,494.293,530
Set8,AB,AB16,100,505,2104,1270,132418,141263,92,459,2104,1270,114697,123296,1902978,1875570,1902978,1875570,0.014402689,0,0,1.062,10.934,0,518.004,530
Set8,AB,AB17,100,610,2305,1359,174147,166186,79,479,2305,1359,124490,120500,2295770,2276575,2295770,2276575,0.008361029,0,0,1.234,15.695,0,513.082,530.011
Set8,AB,AB18,100,588,2436,1416,170351,160673,85,504,2436,1416,139319,127394,2536039,2513176,2536039,2513176,0.00901524,0,0,1.381,20.214,0,508.417,530.012
Set8,AB,AB19,100,577,2305,1186,150672,153002,83,487,2305,1186,125926,123648,1995319,1969827,1995319,1969827,0.012775902,0,0,1.073,11.386,0,517.555,530.014
